"","Overall","marker","n.fold","method","variable"
"V289237",0,"V2892","4","BO","8"
"V289337",3.92426657425331,"V2893","4","BO","8"
"V289437",2.63773224428081,"V2894","4","BO","8"
"V289537",0,"V2895","4","BO","8"
"V289637",0,"V2896","4","BO","8"
"V289737",0,"V2897","4","BO","8"
"V289837",0,"V2898","4","BO","8"
"V289937",17.8321036349106,"V2899","4","BO","8"
"V290037",0,"V2900","4","BO","8"
"V290157",0,"V2901","4","BO","8"
"V290237",0,"V2902","4","BO","8"
"V290337",0,"V2903","4","BO","8"
"V290437",0,"V2904","4","BO","8"
"V290537",0,"V2905","4","BO","8"
"V290637",0,"V2906","4","BO","8"
"V290737",0,"V2907","4","BO","8"
"V290837",0,"V2908","4","BO","8"
"V290937",15.6678746145341,"V2909","4","BO","8"
"V291057",0,"V2910","4","BO","8"
"V291157",0,"V2911","4","BO","8"
"V291237",0,"V2912","4","BO","8"
"V291337",4.62008748603554,"V2913","4","BO","8"
"V291437",0,"V2914","4","BO","8"
"V291537",0,"V2915","4","BO","8"
"V291637",0,"V2916","4","BO","8"
"V291737",0,"V2917","4","BO","8"
"V291837",0,"V2918","4","BO","8"
"V291937",0,"V2919","4","BO","8"
"V292037",0,"V2920","4","BO","8"
"V292157",0,"V2921","4","BO","8"
"V292237",0,"V2922","4","BO","8"
"V292337",0,"V2923","4","BO","8"
"V292437",0,"V2924","4","BO","8"
"V292537",0,"V2925","4","BO","8"
"V292637",0,"V2926","4","BO","8"
"V292737",0,"V2927","4","BO","8"
"V292837",0,"V2928","4","BO","8"
"V292937",0,"V2929","4","BO","8"
"V293037",0,"V2930","4","BO","8"
"V293157",3.20226114144321,"V2931","4","BO","8"
"V293237",0,"V2932","4","BO","8"
"V293337",23.6556225268461,"V2933","4","BO","8"
"V293437",0,"V2934","4","BO","8"
"V293537",16.9699601918382,"V2935","4","BO","8"
"V293637",2.82832748760524,"V2936","4","BO","8"
"V293737",0,"V2937","4","BO","8"
"V293837",0,"V2938","4","BO","8"
"V293937",0,"V2939","4","BO","8"
"V294037",2.21813536160347,"V2940","4","BO","8"
"V294157",0,"V2941","4","BO","8"
"V294237",0,"V2942","4","BO","8"
"V294337",0,"V2943","4","BO","8"
"V294437",0,"V2944","4","BO","8"
"V294537",0,"V2945","4","BO","8"
"V294637",0,"V2946","4","BO","8"
"V294737",0,"V2947","4","BO","8"
"V294837",0,"V2948","4","BO","8"
"V294937",0,"V2949","4","BO","8"
"V295037",0,"V2950","4","BO","8"
"V295157",0,"V2951","4","BO","8"
"V295237",41.9208927653006,"V2952","4","BO","8"
"V295337",2.56630768894535,"V2953","4","BO","8"
"V295437",0,"V2954","4","BO","8"
"V295537",21.8840733010323,"V2955","4","BO","8"
"V295637",0,"V2956","4","BO","8"
"V295737",0,"V2957","4","BO","8"
"V295837",0,"V2958","4","BO","8"
"V295937",0,"V2959","4","BO","8"
"V296037",0,"V2960","4","BO","8"
"V296157",0,"V2961","4","BO","8"
"V296237",0,"V2962","4","BO","8"
"V296337",0,"V2963","4","BO","8"
"V296437",0,"V2964","4","BO","8"
"V296537",0,"V2965","4","BO","8"
"V296637",0,"V2966","4","BO","8"
"V296737",0,"V2967","4","BO","8"
"V296837",0,"V2968","4","BO","8"
"V296937",0,"V2969","4","BO","8"
"V297037",0,"V2970","4","BO","8"
"V297157",0,"V2971","4","BO","8"
"V297237",0,"V2972","4","BO","8"
"V297337",0,"V2973","4","BO","8"
"V297437",0,"V2974","4","BO","8"
"V297537",0,"V2975","4","BO","8"
"V297637",0,"V2976","4","BO","8"
"V297737",0,"V2977","4","BO","8"
"V297837",3.12839565935034,"V2978","4","BO","8"
"V297937",0,"V2979","4","BO","8"
"V298037",6.76902821319623,"V2980","4","BO","8"
"V298157",0,"V2981","4","BO","8"
"V298237",0,"V2982","4","BO","8"
"V298337",0,"V2983","4","BO","8"
"V298437",0,"V2984","4","BO","8"
"V298537",2.48493559249725,"V2985","4","BO","8"
"V298637",0,"V2986","4","BO","8"
"V298737",0,"V2987","4","BO","8"
"V298837",0,"V2988","4","BO","8"
"V298937",0,"V2989","4","BO","8"
"V299037",0,"V2990","4","BO","8"
"V299157",2.04107693421553,"V2991","4","BO","8"
"V299237",0,"V2992","4","BO","8"
"V299337",0,"V2993","4","BO","8"
"V299437",0,"V2994","4","BO","8"
"V299537",0,"V2995","4","BO","8"
"V299637",0,"V2996","4","BO","8"
"V299737",0,"V2997","4","BO","8"
"V299837",0,"V2998","4","BO","8"
"V299937",0,"V2999","4","BO","8"
"V300037",0,"V3000","4","BO","8"
"V300157",0,"V3001","4","BO","8"
"V300237",0,"V3002","4","BO","8"
"V300337",0,"V3003","4","BO","8"
"V300437",0,"V3004","4","BO","8"
"V300537",0,"V3005","4","BO","8"
"V300637",0,"V3006","4","BO","8"
"V300737",0,"V3007","4","BO","8"
"V300837",0,"V3008","4","BO","8"
"V300937",0,"V3009","4","BO","8"
"V301057",0,"V3010","4","BO","8"
"V301157",0,"V3011","4","BO","8"
"V301237",0,"V3012","4","BO","8"
"V301337",0,"V3013","4","BO","8"
"V301437",0,"V3014","4","BO","8"
"V301537",0,"V3015","4","BO","8"
"V301637",0,"V3016","4","BO","8"
"V301737",0,"V3017","4","BO","8"
"V301837",0,"V3018","4","BO","8"
"V301937",0,"V3019","4","BO","8"
"V302037",6.12833999850698,"V3020","4","BO","8"
"V302157",0,"V3021","4","BO","8"
"V302237",0,"V3022","4","BO","8"
"V302337",0,"V3023","4","BO","8"
"V302437",0,"V3024","4","BO","8"
"V302537",0,"V3025","4","BO","8"
"V302637",4.38717018547926,"V3026","4","BO","8"
"V302737",8.19088185256024,"V3027","4","BO","8"
"V302837",0,"V3028","4","BO","8"
"V302937",7.14823795178094,"V3029","4","BO","8"
"V303037",0,"V3030","4","BO","8"
"V303157",0,"V3031","4","BO","8"
"V303237",0,"V3032","4","BO","8"
"V303337",0,"V3033","4","BO","8"
"V303437",2.43781920264776,"V3034","4","BO","8"
"V303537",0,"V3035","4","BO","8"
"V303637",0,"V3036","4","BO","8"
"V303737",0,"V3037","4","BO","8"
"V303837",0,"V3038","4","BO","8"
"V303937",0,"V3039","4","BO","8"
"V304037",0,"V3040","4","BO","8"
"V304157",0,"V3041","4","BO","8"
"V304237",0,"V3042","4","BO","8"
"V304337",0,"V3043","4","BO","8"
"V304437",0,"V3044","4","BO","8"
"V304537",0,"V3045","4","BO","8"
"V304637",0,"V3046","4","BO","8"
"V304737",5.25156379031223,"V3047","4","BO","8"
"V304837",0,"V3048","4","BO","8"
"V304937",0,"V3049","4","BO","8"
"V305037",0,"V3050","4","BO","8"
"V305157",0,"V3051","4","BO","8"
"V305237",4.35563458552625,"V3052","4","BO","8"
"V305337",0,"V3053","4","BO","8"
"V305437",0,"V3054","4","BO","8"
"V305537",0,"V3055","4","BO","8"
"V305637",0,"V3056","4","BO","8"
"V305737",0,"V3057","4","BO","8"
"V305837",0,"V3058","4","BO","8"
"V305937",0,"V3059","4","BO","8"
"V306037",0,"V3060","4","BO","8"
"V306157",0,"V3061","4","BO","8"
"V306237",0,"V3062","4","BO","8"
"V306337",0,"V3063","4","BO","8"
"V306437",0,"V3064","4","BO","8"
"V306537",0,"V3065","4","BO","8"
"V306637",0,"V3066","4","BO","8"
"V306737",0,"V3067","4","BO","8"
"V306837",0,"V3068","4","BO","8"
"V306937",0,"V3069","4","BO","8"
"V307037",0,"V3070","4","BO","8"
"V307157",0,"V3071","4","BO","8"
"V307237",0,"V3072","4","BO","8"
"V307337",2.35524551779912,"V3073","4","BO","8"
"V307437",0,"V3074","4","BO","8"
"V307537",0,"V3075","4","BO","8"
"V307637",0,"V3076","4","BO","8"
"V307737",6.02800437109886,"V3077","4","BO","8"
"V307837",0,"V3078","4","BO","8"
"V307937",0,"V3079","4","BO","8"
"V308037",0,"V3080","4","BO","8"
"V308157",0,"V3081","4","BO","8"
"V308237",0,"V3082","4","BO","8"
"V308337",0,"V3083","4","BO","8"
"V308437",0,"V3084","4","BO","8"
"V308537",21.4789972602863,"V3085","4","BO","8"
"V308637",4.33263487671471,"V3086","4","BO","8"
"V308737",16.0273239561326,"V3087","4","BO","8"
"V308837",0,"V3088","4","BO","8"
"V308937",0,"V3089","4","BO","8"
"V309037",0,"V3090","4","BO","8"
"V309157",0,"V3091","4","BO","8"
"V309237",0,"V3092","4","BO","8"
"V309337",0,"V3093","4","BO","8"
"V309437",0,"V3094","4","BO","8"
"V309537",0,"V3095","4","BO","8"
"V309637",0,"V3096","4","BO","8"
"V309737",3.77687474345906,"V3097","4","BO","8"
"V309837",0,"V3098","4","BO","8"
"V309937",0,"V3099","4","BO","8"
"V310057",0,"V3100","4","BO","8"
"V310157",6.96030979195577,"V3101","4","BO","8"
"V310237",0,"V3102","4","BO","8"
"V310337",0,"V3103","4","BO","8"
"V310437",6.01423026650671,"V3104","4","BO","8"
"V310537",3.31189638221115,"V3105","4","BO","8"
"V310637",29.9946794675301,"V3106","4","BO","8"
"V310737",0,"V3107","4","BO","8"
"V310837",0,"V3108","4","BO","8"
"V310937",8.25056179380129,"V3109","4","BO","8"
"V311057",11.2842469183059,"V3110","4","BO","8"
"V311157",0,"V3111","4","BO","8"
"V311237",0,"V3112","4","BO","8"
"V311337",0,"V3113","4","BO","8"
"V311437",0,"V3114","4","BO","8"
"V311537",0,"V3115","4","BO","8"
"V311637",2.36824010014838,"V3116","4","BO","8"
"V311737",0,"V3117","4","BO","8"
"V311837",0,"V3118","4","BO","8"
"V311937",35.4357881084186,"V3119","4","BO","8"
"V312037",0,"V3120","4","BO","8"
"V312157",28.6884784346763,"V3121","4","BO","8"
"V312237",2.59216213322601,"V3122","4","BO","8"
"V312337",12.6882097570372,"V3123","4","BO","8"
"V312437",0,"V3124","4","BO","8"
"V312537",0,"V3125","4","BO","8"
"V312637",0,"V3126","4","BO","8"
"V312737",0,"V3127","4","BO","8"
"V312837",0,"V3128","4","BO","8"
"V312937",3.43535132112511,"V3129","4","BO","8"
"V313037",0,"V3130","4","BO","8"
"V313157",0,"V3131","4","BO","8"
"V313237",0,"V3132","4","BO","8"
"V313337",0,"V3133","4","BO","8"
"V313437",0,"V3134","4","BO","8"
"V313537",5.0865932038877,"V3135","4","BO","8"
"V313637",0,"V3136","4","BO","8"
"V313737",0,"V3137","4","BO","8"
"V313837",0,"V3138","4","BO","8"
"V313937",0,"V3139","4","BO","8"
"V314037",0,"V3140","4","BO","8"
"V314157",0,"V3141","4","BO","8"
"V314237",0,"V3142","4","BO","8"
"V314337",0,"V3143","4","BO","8"
"V314437",0,"V3144","4","BO","8"
"V314537",0,"V3145","4","BO","8"
"V314637",0,"V3146","4","BO","8"
"V314737",0,"V3147","4","BO","8"
"V314837",1.68225877799151,"V3148","4","BO","8"
"V314937",0,"V3149","4","BO","8"
"V315037",0,"V3150","4","BO","8"
"V315157",0,"V3151","4","BO","8"
"V315237",0,"V3152","4","BO","8"
"V315337",0,"V3153","4","BO","8"
"V315437",0,"V3154","4","BO","8"
"V315537",0,"V3155","4","BO","8"
"V315637",0,"V3156","4","BO","8"
"V315737",0,"V3157","4","BO","8"
"V315837",0,"V3158","4","BO","8"
"V315937",0,"V3159","4","BO","8"
"V316037",0,"V3160","4","BO","8"
"V316157",0,"V3161","4","BO","8"
"V316237",0,"V3162","4","BO","8"
"V316337",0,"V3163","4","BO","8"
"V316437",2.24911347492429,"V3164","4","BO","8"
"V316537",0,"V3165","4","BO","8"
"V316637",0,"V3166","4","BO","8"
"V316737",0,"V3167","4","BO","8"
"V316837",0,"V3168","4","BO","8"
"V316937",2.58040347407944,"V3169","4","BO","8"
"V317037",0,"V3170","4","BO","8"
"V317157",0,"V3171","4","BO","8"
"V317237",4.70074853470115,"V3172","4","BO","8"
"V317337",0,"V3173","4","BO","8"
"V317437",0,"V3174","4","BO","8"
"V317537",0,"V3175","4","BO","8"
"V317637",0,"V3176","4","BO","8"
"V317737",0,"V3177","4","BO","8"
"V317837",0,"V3178","4","BO","8"
"V317937",3.80033117223101,"V3179","4","BO","8"
"V318037",0,"V3180","4","BO","8"
"V318157",0,"V3181","4","BO","8"
"V318237",0,"V3182","4","BO","8"
"V318337",4.93397536200778,"V3183","4","BO","8"
"V318437",0,"V3184","4","BO","8"
"V318537",3.98618035623447,"V3185","4","BO","8"
"V318637",0,"V3186","4","BO","8"
"V318737",0,"V3187","4","BO","8"
"V318837",0,"V3188","4","BO","8"
"V318937",0,"V3189","4","BO","8"
"V319037",0,"V3190","4","BO","8"
"V319157",0,"V3191","4","BO","8"
"V319237",0,"V3192","4","BO","8"
"V319337",0,"V3193","4","BO","8"
"V319437",0,"V3194","4","BO","8"
"V319537",0,"V3195","4","BO","8"
"V319637",0,"V3196","4","BO","8"
"V319737",0,"V3197","4","BO","8"
"V319837",0,"V3198","4","BO","8"
"V319937",0,"V3199","4","BO","8"
"V320037",6.28472074757301,"V3200","4","BO","8"
"V320157",0,"V3201","4","BO","8"
"V320237",0,"V3202","4","BO","8"
"V320337",0,"V3203","4","BO","8"
"V320437",0,"V3204","4","BO","8"
"V320537",0,"V3205","4","BO","8"
"V320637",13.899392412383,"V3206","4","BO","8"
"V320737",0,"V3207","4","BO","8"
"V320837",0,"V3208","4","BO","8"
"V320937",0,"V3209","4","BO","8"
"V321057",7.6328220541265,"V3210","4","BO","8"
"V321157",0,"V3211","4","BO","8"
"V321237",0,"V3212","4","BO","8"
"V321337",0,"V3213","4","BO","8"
"V321437",0,"V3214","4","BO","8"
"V321537",0,"V3215","4","BO","8"
"V321637",2.484811121404,"V3216","4","BO","8"
"V321737",0,"V3217","4","BO","8"
"V321837",2.49065381850987,"V3218","4","BO","8"
"V321937",4.03713612927387,"V3219","4","BO","8"
"V322037",14.5349041559225,"V3220","4","BO","8"
"V322157",0,"V3221","4","BO","8"
"V322237",0,"V3222","4","BO","8"
"V322337",0,"V3223","4","BO","8"
"V322437",0,"V3224","4","BO","8"
"V322537",0,"V3225","4","BO","8"
"V322637",0,"V3226","4","BO","8"
"V322737",0,"V3227","4","BO","8"
"V322837",0,"V3228","4","BO","8"
"V322937",0,"V3229","4","BO","8"
"V323037",0,"V3230","4","BO","8"
"V323157",0,"V3231","4","BO","8"
"V323237",0,"V3232","4","BO","8"
"V323337",0,"V3233","4","BO","8"
"V323437",0,"V3234","4","BO","8"
"V323537",0,"V3235","4","BO","8"
"V323637",0,"V3236","4","BO","8"
"V323737",0,"V3237","4","BO","8"
"V323837",0,"V3238","4","BO","8"
"V323937",0,"V3239","4","BO","8"
"V324037",0,"V3240","4","BO","8"
"V324157",0,"V3241","4","BO","8"
"V324237",4.17367546166326,"V3242","4","BO","8"
"V324337",0,"V3243","4","BO","8"
"V324437",0,"V3244","4","BO","8"
"V324537",0,"V3245","4","BO","8"
"V324637",0,"V3246","4","BO","8"
"V324737",1.68577952385784,"V3247","4","BO","8"
"V324837",0,"V3248","4","BO","8"
"V324937",0,"V3249","4","BO","8"
"V325037",0,"V3250","4","BO","8"
"V325157",0,"V3251","4","BO","8"
"V325237",0,"V3252","4","BO","8"
"V325337",3.84877307905628,"V3253","4","BO","8"
"V325437",5.55621733436959,"V3254","4","BO","8"
"V325537",4.04182804344282,"V3255","4","BO","8"
"V325637",0,"V3256","4","BO","8"
"V325737",0,"V3257","4","BO","8"
"V325837",0,"V3258","4","BO","8"
"V325937",0,"V3259","4","BO","8"
"V326037",0,"V3260","4","BO","8"
"V326157",0,"V3261","4","BO","8"
"V326237",0,"V3262","4","BO","8"
"V326337",0,"V3263","4","BO","8"
"V326437",0,"V3264","4","BO","8"
"V326537",0,"V3265","4","BO","8"
"V326637",9.3090013823094,"V3266","4","BO","8"
"V326737",0,"V3267","4","BO","8"
"V326837",0,"V3268","4","BO","8"
"V326937",0,"V3269","4","BO","8"
"V327037",0,"V3270","4","BO","8"
"V327157",0,"V3271","4","BO","8"
"V327237",0,"V3272","4","BO","8"
"V327337",0,"V3273","4","BO","8"
"V327437",0,"V3274","4","BO","8"
"V327537",5.84487821094806,"V3275","4","BO","8"
"V327637",0,"V3276","4","BO","8"
"V327737",0,"V3277","4","BO","8"
"V327837",0,"V3278","4","BO","8"
"V327937",0,"V3279","4","BO","8"
"V328037",0,"V3280","4","BO","8"
"V328157",0,"V3281","4","BO","8"
"V328237",0,"V3282","4","BO","8"
"V328337",0,"V3283","4","BO","8"
"V328437",3.23799756773559,"V3284","4","BO","8"
"V328537",0,"V3285","4","BO","8"
"V328637",0,"V3286","4","BO","8"
"V328737",0,"V3287","4","BO","8"
"V328837",0,"V3288","4","BO","8"
"V328937",0,"V3289","4","BO","8"
"V329037",4.78281515119444,"V3290","4","BO","8"
"V329157",0,"V3291","4","BO","8"
"V329237",0,"V3292","4","BO","8"
"V329337",0,"V3293","4","BO","8"
"V329437",0,"V3294","4","BO","8"
"V329537",5.18935833412288,"V3295","4","BO","8"
"V329637",0,"V3296","4","BO","8"
"V329737",2.58225611678926,"V3297","4","BO","8"
"V329837",0,"V3298","4","BO","8"
"V329937",13.1508174523895,"V3299","4","BO","8"
"V330037",4.41650047551326,"V3300","4","BO","8"
"V330157",6.87841480975715,"V3301","4","BO","8"
"V330237",0,"V3302","4","BO","8"
"V330337",0,"V3303","4","BO","8"
"V330437",0,"V3304","4","BO","8"
"V330537",0,"V3305","4","BO","8"
"V330637",4.15914343741031,"V3306","4","BO","8"
"V330737",1.94894816297092,"V3307","4","BO","8"
"V330837",0,"V3308","4","BO","8"
"V330937",0,"V3309","4","BO","8"
"V331057",0,"V3310","4","BO","8"
"V331157",3.96418531255252,"V3311","4","BO","8"
"V331237",0,"V3312","4","BO","8"
"V331337",0,"V3313","4","BO","8"
"V331437",0,"V3314","4","BO","8"
"V331537",0,"V3315","4","BO","8"
"V331637",0,"V3316","4","BO","8"
"V331737",2.40402715948761,"V3317","4","BO","8"
"V331837",4.00411140055276,"V3318","4","BO","8"
"V331937",0,"V3319","4","BO","8"
"V332037",0,"V3320","4","BO","8"
"V332157",0,"V3321","4","BO","8"
"V332237",0,"V3322","4","BO","8"
"V332337",3.5243990333398,"V3323","4","BO","8"
"V332437",0,"V3324","4","BO","8"
"V332537",0,"V3325","4","BO","8"
"V332637",0,"V3326","4","BO","8"
"V332737",0,"V3327","4","BO","8"
"V332837",0,"V3328","4","BO","8"
"V332937",3.84537102792648,"V3329","4","BO","8"
"V333037",0,"V3330","4","BO","8"
"V333157",0,"V3331","4","BO","8"
"V333237",0,"V3332","4","BO","8"
"V333337",4.821308126665,"V3333","4","BO","8"
"V333437",3.02112566924495,"V3334","4","BO","8"
"V333537",0,"V3335","4","BO","8"
"V333637",0,"V3336","4","BO","8"
"V333737",2.43593869192089,"V3337","4","BO","8"
"V333837",0,"V3338","4","BO","8"
"V333937",0,"V3339","4","BO","8"
"V334037",0,"V3340","4","BO","8"
"V334157",0,"V3341","4","BO","8"
"V334237",0,"V3342","4","BO","8"
"V334337",2.6984898672789,"V3343","4","BO","8"
"V334437",0,"V3344","4","BO","8"
"V334537",6.13319902773114,"V3345","4","BO","8"
"V334637",0,"V3346","4","BO","8"
"V334737",8.77020968996863,"V3347","4","BO","8"
"V334837",0,"V3348","4","BO","8"
"V334937",4.40203325538961,"V3349","4","BO","8"
"V335037",7.70102268436604,"V3350","4","BO","8"
"V335157",17.0637868357096,"V3351","4","BO","8"
"V335237",0,"V3352","4","BO","8"
"V335337",0,"V3353","4","BO","8"
"V335437",0,"V3354","4","BO","8"
"V335537",0,"V3355","4","BO","8"
"V335637",3.19019636738338,"V3356","4","BO","8"
"V335737",3.6865727525163,"V3357","4","BO","8"
"V335837",6.21359941427399,"V3358","4","BO","8"
"V335937",0,"V3359","4","BO","8"
"V336037",0,"V3360","4","BO","8"
"V336157",0,"V3361","4","BO","8"
"V336237",0,"V3362","4","BO","8"
"V336337",0,"V3363","4","BO","8"
"V336437",0,"V3364","4","BO","8"
"V336537",0,"V3365","4","BO","8"
"V336637",0,"V3366","4","BO","8"
"V336737",0,"V3367","4","BO","8"
"V336837",0,"V3368","4","BO","8"
"V336937",0,"V3369","4","BO","8"
"V337037",0,"V3370","4","BO","8"
"V337157",4.9250165109058,"V3371","4","BO","8"
"V337237",0,"V3372","4","BO","8"
"V337337",0,"V3373","4","BO","8"
"V337437",0,"V3374","4","BO","8"
"V337537",0,"V3375","4","BO","8"
"V337637",2.18642334708352,"V3376","4","BO","8"
"V337737",8.90617393209356,"V3377","4","BO","8"
"V337837",0,"V3378","4","BO","8"
"V337937",0,"V3379","4","BO","8"
"V338037",0,"V3380","4","BO","8"
"V338157",0,"V3381","4","BO","8"
"V338237",3.0862931981263,"V3382","4","BO","8"
"V338337",0,"V3383","4","BO","8"
"V338437",0,"V3384","4","BO","8"
"V338537",0,"V3385","4","BO","8"
"V338637",0,"V3386","4","BO","8"
"V338737",0,"V3387","4","BO","8"
"V338837",0,"V3388","4","BO","8"
"V338937",0,"V3389","4","BO","8"
"V339037",0,"V3390","4","BO","8"
"V339157",0,"V3391","4","BO","8"
"V339237",0,"V3392","4","BO","8"
"V339337",0,"V3393","4","BO","8"
"V339437",0,"V3394","4","BO","8"
"V339537",0,"V3395","4","BO","8"
"V339637",0,"V3396","4","BO","8"
"V339737",0,"V3397","4","BO","8"
"V339837",0,"V3398","4","BO","8"
"V339937",0,"V3399","4","BO","8"
"V340037",0,"V3400","4","BO","8"
"V340157",2.9939242084332,"V3401","4","BO","8"
"V340237",0,"V3402","4","BO","8"
"V340337",0,"V3403","4","BO","8"
"V340437",0,"V3404","4","BO","8"
"V340537",0,"V3405","4","BO","8"
"V340637",3.22611397729423,"V3406","4","BO","8"
"V340737",0,"V3407","4","BO","8"
"V340837",0,"V3408","4","BO","8"
"V340937",0,"V3409","4","BO","8"
"V341057",0,"V3410","4","BO","8"
"V341157",0,"V3411","4","BO","8"
"V341237",5.40779018531687,"V3412","4","BO","8"
"V341337",4.0188156188657,"V3413","4","BO","8"
"V341437",0,"V3414","4","BO","8"
"V341537",0,"V3415","4","BO","8"
"V341637",0,"V3416","4","BO","8"
"V341737",0,"V3417","4","BO","8"
"V341837",0,"V3418","4","BO","8"
"V341937",0,"V3419","4","BO","8"
"V342037",0,"V3420","4","BO","8"
"V342157",0,"V3421","4","BO","8"
"V342237",0,"V3422","4","BO","8"
"V342337",0,"V3423","4","BO","8"
"V342437",0,"V3424","4","BO","8"
"V342537",7.8604350792072,"V3425","4","BO","8"
"V342637",0,"V3426","4","BO","8"
"V342737",15.3913088669383,"V3427","4","BO","8"
"V342837",0,"V3428","4","BO","8"
"V342937",0,"V3429","4","BO","8"
"V343037",8.24720053257284,"V3430","4","BO","8"
"V343157",0,"V3431","4","BO","8"
"V343237",4.09494751939166,"V3432","4","BO","8"
"V343337",0,"V3433","4","BO","8"
"V343437",0,"V3434","4","BO","8"
"V343537",0,"V3435","4","BO","8"
"V343637",0,"V3436","4","BO","8"
"V343737",3.37606085882844,"V3437","4","BO","8"
"V343837",0,"V3438","4","BO","8"
"V343937",0,"V3439","4","BO","8"
"V344037",0,"V3440","4","BO","8"
"V344157",5.83409993032187,"V3441","4","BO","8"
"V344237",0,"V3442","4","BO","8"
"V344337",0,"V3443","4","BO","8"
"V344437",0,"V3444","4","BO","8"
"V344537",0,"V3445","4","BO","8"
"V344637",0,"V3446","4","BO","8"
"V344737",0,"V3447","4","BO","8"
"V344837",0,"V3448","4","BO","8"
"V344937",0,"V3449","4","BO","8"
"V345037",0,"V3450","4","BO","8"
"V345157",7.62454730844351,"V3451","4","BO","8"
"V345237",0,"V3452","4","BO","8"
"V345337",0,"V3453","4","BO","8"
"V345437",0,"V3454","4","BO","8"
"V345537",5.44335213477505,"V3455","4","BO","8"
"V345637",0,"V3456","4","BO","8"
"V345737",0,"V3457","4","BO","8"
"V345837",0,"V3458","4","BO","8"
"V345937",3.94815696882525,"V3459","4","BO","8"
"V346037",0,"V3460","4","BO","8"
"V346157",0,"V3461","4","BO","8"
"V346237",0,"V3462","4","BO","8"
"V346337",0,"V3463","4","BO","8"
"V346437",0,"V3464","4","BO","8"
"V346537",0,"V3465","4","BO","8"
"V346637",0,"V3466","4","BO","8"
"V346737",7.61328873124218,"V3467","4","BO","8"
"V346837",0,"V3468","4","BO","8"
"V346937",0,"V3469","4","BO","8"
"V347037",0,"V3470","4","BO","8"
"V347157",0,"V3471","4","BO","8"
"V347237",0,"V3472","4","BO","8"
"V347337",0,"V3473","4","BO","8"
"V347437",8.32147306015846,"V3474","4","BO","8"
"V347537",0,"V3475","4","BO","8"
"V347637",8.37424459560147,"V3476","4","BO","8"
"V347737",0,"V3477","4","BO","8"
"V347837",2.31689751789116,"V3478","4","BO","8"
"V347937",0,"V3479","4","BO","8"
"V348037",0,"V3480","4","BO","8"
"V348157",0,"V3481","4","BO","8"
"V348237",1.70443272568736,"V3482","4","BO","8"
"V348337",0,"V3483","4","BO","8"
