"","Overall","marker","n.fold","method","variable"
"V141638",0,"V1416","4","DT","9"
"V141738",0,"V1417","4","DT","9"
"V141838",0,"V1418","4","DT","9"
"V141938",0,"V1419","4","DT","9"
"V142038",0,"V1420","4","DT","9"
"V142158",0,"V1421","4","DT","9"
"V142238",0,"V1422","4","DT","9"
"V142338",0,"V1423","4","DT","9"
"V142438",0,"V1424","4","DT","9"
"V142538",0,"V1425","4","DT","9"
"V142638",0,"V1426","4","DT","9"
"V142738",0,"V1427","4","DT","9"
"V142838",0,"V1428","4","DT","9"
"V142938",0,"V1429","4","DT","9"
"V143038",0,"V1430","4","DT","9"
"V143158",0,"V1431","4","DT","9"
"V143238",0,"V1432","4","DT","9"
"V143338",0,"V1433","4","DT","9"
"V143438",0,"V1434","4","DT","9"
"V143538",0,"V1435","4","DT","9"
"V143638",0,"V1436","4","DT","9"
"V143738",0,"V1437","4","DT","9"
"V143838",0,"V1438","4","DT","9"
"V143938",0,"V1439","4","DT","9"
"V144038",0,"V1440","4","DT","9"
"V144158",0,"V1441","4","DT","9"
"V144238",0,"V1442","4","DT","9"
"V144338",0,"V1443","4","DT","9"
"V144438",0,"V1444","4","DT","9"
"V144538",0,"V1445","4","DT","9"
"V144638",0,"V1446","4","DT","9"
"V144738",0,"V1447","4","DT","9"
"V144838",0,"V1448","4","DT","9"
"V144938",0,"V1449","4","DT","9"
"V145038",0,"V1450","4","DT","9"
"V145158",0,"V1451","4","DT","9"
"V145238",0,"V1452","4","DT","9"
"V145338",0,"V1453","4","DT","9"
"V145438",0,"V1454","4","DT","9"
"V145538",0,"V1455","4","DT","9"
"V145638",0,"V1456","4","DT","9"
"V145738",0,"V1457","4","DT","9"
"V145838",0,"V1458","4","DT","9"
"V145938",0,"V1459","4","DT","9"
"V146038",0,"V1460","4","DT","9"
"V146158",0,"V1461","4","DT","9"
"V146238",0,"V1462","4","DT","9"
"V146338",0,"V1463","4","DT","9"
"V146438",0,"V1464","4","DT","9"
"V146538",0,"V1465","4","DT","9"
"V146638",0,"V1466","4","DT","9"
"V146738",0,"V1467","4","DT","9"
"V146838",0,"V1468","4","DT","9"
"V146938",0,"V1469","4","DT","9"
"V147038",0,"V1470","4","DT","9"
"V147158",0,"V1471","4","DT","9"
"V147238",0,"V1472","4","DT","9"
"V147338",0,"V1473","4","DT","9"
"V147438",0,"V1474","4","DT","9"
"V147538",0,"V1475","4","DT","9"
"V147638",0,"V1476","4","DT","9"
"V147738",0,"V1477","4","DT","9"
"V147838",0,"V1478","4","DT","9"
"V147938",0,"V1479","4","DT","9"
"V148038",0,"V1480","4","DT","9"
"V148158",0,"V1481","4","DT","9"
"V148238",0,"V1482","4","DT","9"
"V148338",0,"V1483","4","DT","9"
"V148438",0,"V1484","4","DT","9"
"V148538",0,"V1485","4","DT","9"
"V148638",0,"V1486","4","DT","9"
"V148738",0,"V1487","4","DT","9"
"V148838",0,"V1488","4","DT","9"
"V148938",0,"V1489","4","DT","9"
"V149038",0,"V1490","4","DT","9"
"V149158",0,"V1491","4","DT","9"
"V149238",0,"V1492","4","DT","9"
"V149338",0,"V1493","4","DT","9"
"V149438",0,"V1494","4","DT","9"
"V149538",0,"V1495","4","DT","9"
"V149638",0,"V1496","4","DT","9"
"V149738",0,"V1497","4","DT","9"
"V149838",0,"V1498","4","DT","9"
"V149938",0,"V1499","4","DT","9"
"V150038",0,"V1500","4","DT","9"
"V150158",0,"V1501","4","DT","9"
"V150238",0,"V1502","4","DT","9"
"V150338",0,"V1503","4","DT","9"
"V150438",0,"V1504","4","DT","9"
"V150938",0,"V1509","4","DT","9"
"V151058",0,"V1510","4","DT","9"
"V151158",0,"V1511","4","DT","9"
"V151338",0,"V1513","4","DT","9"
"V151438",0,"V1514","4","DT","9"
"V151538",0,"V1515","4","DT","9"
"V151638",0,"V1516","4","DT","9"
"V151738",0,"V1517","4","DT","9"
"V151838",0,"V1518","4","DT","9"
"V151938",0,"V1519","4","DT","9"
"V152038",0,"V1520","4","DT","9"
"V152158",0,"V1521","4","DT","9"
"V152238",0,"V1522","4","DT","9"
"V152338",0,"V1523","4","DT","9"
"V152438",0,"V1524","4","DT","9"
"V152538",0,"V1525","4","DT","9"
"V152638",0,"V1526","4","DT","9"
"V152738",0,"V1527","4","DT","9"
"V152838",0,"V1528","4","DT","9"
"V152938",0,"V1529","4","DT","9"
"V153038",0,"V1530","4","DT","9"
"V153158",0,"V1531","4","DT","9"
"V153238",0,"V1532","4","DT","9"
"V153338",0,"V1533","4","DT","9"
"V153438",0,"V1534","4","DT","9"
"V153538",0,"V1535","4","DT","9"
"V153638",0,"V1536","4","DT","9"
"V153738",0,"V1537","4","DT","9"
"V153838",0,"V1538","4","DT","9"
"V153938",0,"V1539","4","DT","9"
"V154038",0,"V1540","4","DT","9"
"V154158",0,"V1541","4","DT","9"
"V154238",0,"V1542","4","DT","9"
"V154338",0,"V1543","4","DT","9"
"V154438",0,"V1544","4","DT","9"
"V154538",0,"V1545","4","DT","9"
"V154638",0,"V1546","4","DT","9"
"V154738",0,"V1547","4","DT","9"
"V154838",0,"V1548","4","DT","9"
"V154938",0,"V1549","4","DT","9"
"V155038",0,"V1550","4","DT","9"
"V155158",0,"V1551","4","DT","9"
"V155238",0,"V1552","4","DT","9"
"V155338",0,"V1553","4","DT","9"
"V155438",0,"V1554","4","DT","9"
"V155538",0,"V1555","4","DT","9"
"V155638",0,"V1556","4","DT","9"
"V155738",0,"V1557","4","DT","9"
"V155838",0,"V1558","4","DT","9"
"V155938",0,"V1559","4","DT","9"
"V156338",0,"V1563","4","DT","9"
"V156438",0,"V1564","4","DT","9"
"V156538",0,"V1565","4","DT","9"
"V156638",0,"V1566","4","DT","9"
"V156738",0,"V1567","4","DT","9"
"V156838",0,"V1568","4","DT","9"
"V156938",0,"V1569","4","DT","9"
"V157038",0,"V1570","4","DT","9"
"V157158",0,"V1571","4","DT","9"
"V157238",0,"V1572","4","DT","9"
"V157338",0,"V1573","4","DT","9"
"V157438",0,"V1574","4","DT","9"
"V157538",0,"V1575","4","DT","9"
"V157638",0,"V1576","4","DT","9"
"V157738",0,"V1577","4","DT","9"
"V157838",0,"V1578","4","DT","9"
"V157938",0,"V1579","4","DT","9"
"V158038",0,"V1580","4","DT","9"
"V158158",0,"V1581","4","DT","9"
"V158238",0,"V1582","4","DT","9"
"V158338",0,"V1583","4","DT","9"
"V158438",0,"V1584","4","DT","9"
"V158538",0,"V1585","4","DT","9"
"V158638",0,"V1586","4","DT","9"
"V158738",0,"V1587","4","DT","9"
"V158838",0,"V1588","4","DT","9"
"V158938",0,"V1589","4","DT","9"
"V159038",0,"V1590","4","DT","9"
"V159158",0,"V1591","4","DT","9"
"V159238",0,"V1592","4","DT","9"
"V159338",0,"V1593","4","DT","9"
"V159438",0,"V1594","4","DT","9"
"V159538",0,"V1595","4","DT","9"
"V159638",0,"V1596","4","DT","9"
"V159738",0,"V1597","4","DT","9"
"V159838",0,"V1598","4","DT","9"
"V159938",0,"V1599","4","DT","9"
"V160038",0,"V1600","4","DT","9"
"V160158",0,"V1601","4","DT","9"
"V160238",0,"V1602","4","DT","9"
"V160338",0,"V1603","4","DT","9"
"V160438",0,"V1604","4","DT","9"
"V160538",0,"V1605","4","DT","9"
"V160638",0,"V1606","4","DT","9"
"V160738",0,"V1607","4","DT","9"
"V160838",0,"V1608","4","DT","9"
"V160938",0,"V1609","4","DT","9"
"V161058",0,"V1610","4","DT","9"
"V161158",0,"V1611","4","DT","9"
"V161238",0,"V1612","4","DT","9"
"V161338",0,"V1613","4","DT","9"
"V161438",0,"V1614","4","DT","9"
"V161538",0,"V1615","4","DT","9"
"V161638",0,"V1616","4","DT","9"
"V161738",0,"V1617","4","DT","9"
"V161838",0,"V1618","4","DT","9"
"V161938",0,"V1619","4","DT","9"
"V162038",0,"V1620","4","DT","9"
"V162158",0,"V1621","4","DT","9"
"V162238",0,"V1622","4","DT","9"
"V162338",0,"V1623","4","DT","9"
"V162438",0,"V1624","4","DT","9"
"V162538",0,"V1625","4","DT","9"
"V162638",0,"V1626","4","DT","9"
"V162738",0,"V1627","4","DT","9"
"V162838",0,"V1628","4","DT","9"
"V162938",0,"V1629","4","DT","9"
"V163038",0,"V1630","4","DT","9"
"V163158",0,"V1631","4","DT","9"
"V163238",0,"V1632","4","DT","9"
"V163338",0,"V1633","4","DT","9"
"V163438",0,"V1634","4","DT","9"
"V163538",0,"V1635","4","DT","9"
"V163638",0,"V1636","4","DT","9"
"V163738",0,"V1637","4","DT","9"
"V163838",0,"V1638","4","DT","9"
"V163938",0,"V1639","4","DT","9"
"V164038",0,"V1640","4","DT","9"
"V164158",0,"V1641","4","DT","9"
"V164238",0,"V1642","4","DT","9"
"V164338",0,"V1643","4","DT","9"
"V164438",0,"V1644","4","DT","9"
"V164538",0,"V1645","4","DT","9"
"V164638",0,"V1646","4","DT","9"
"V164738",0,"V1647","4","DT","9"
"V164838",0,"V1648","4","DT","9"
"V164938",0,"V1649","4","DT","9"
"V165038",0,"V1650","4","DT","9"
"V165158",0,"V1651","4","DT","9"
"V165238",0,"V1652","4","DT","9"
"V165338",0,"V1653","4","DT","9"
"V165438",0,"V1654","4","DT","9"
"V165538",0,"V1655","4","DT","9"
"V165638",0,"V1656","4","DT","9"
"V165738",0,"V1657","4","DT","9"
"V165838",0,"V1658","4","DT","9"
"V165938",0,"V1659","4","DT","9"
"V166038",0,"V1660","4","DT","9"
"V166158",0,"V1661","4","DT","9"
"V166238",0,"V1662","4","DT","9"
"V166338",0,"V1663","4","DT","9"
"V166438",0,"V1664","4","DT","9"
"V166538",0,"V1665","4","DT","9"
"V166638",0,"V1666","4","DT","9"
"V166738",0,"V1667","4","DT","9"
"V166838",0,"V1668","4","DT","9"
"V166938",0,"V1669","4","DT","9"
"V167038",0,"V1670","4","DT","9"
"V167158",0,"V1671","4","DT","9"
"V167238",0,"V1672","4","DT","9"
"V167338",0,"V1673","4","DT","9"
"V167438",0,"V1674","4","DT","9"
"V167538",0,"V1675","4","DT","9"
"V167638",0,"V1676","4","DT","9"
"V167738",0,"V1677","4","DT","9"
"V167838",0,"V1678","4","DT","9"
"V167938",0,"V1679","4","DT","9"
"V168038",0,"V1680","4","DT","9"
"V168158",0,"V1681","4","DT","9"
"V168238",0,"V1682","4","DT","9"
"V168338",0,"V1683","4","DT","9"
"V168438",0,"V1684","4","DT","9"
"V168538",0,"V1685","4","DT","9"
"V168638",0,"V1686","4","DT","9"
"V168738",0,"V1687","4","DT","9"
"V168838",0,"V1688","4","DT","9"
"V168938",0,"V1689","4","DT","9"
"V169038",0,"V1690","4","DT","9"
"V169158",0,"V1691","4","DT","9"
"V169238",0,"V1692","4","DT","9"
"V169338",0,"V1693","4","DT","9"
"V169438",0,"V1694","4","DT","9"
"V169538",0,"V1695","4","DT","9"
"V169638",0,"V1696","4","DT","9"
"V169738",0,"V1697","4","DT","9"
"V169838",0,"V1698","4","DT","9"
"V169938",0,"V1699","4","DT","9"
"V170038",0,"V1700","4","DT","9"
"V170158",0,"V1701","4","DT","9"
"V170238",0,"V1702","4","DT","9"
"V170338",0,"V1703","4","DT","9"
"V170438",0,"V1704","4","DT","9"
"V170538",0,"V1705","4","DT","9"
"V170638",0,"V1706","4","DT","9"
"V170738",0,"V1707","4","DT","9"
"V170838",0,"V1708","4","DT","9"
"V170938",0,"V1709","4","DT","9"
"V171058",0,"V1710","4","DT","9"
"V171158",0,"V1711","4","DT","9"
"V171238",0,"V1712","4","DT","9"
"V171338",0,"V1713","4","DT","9"
"V171438",0,"V1714","4","DT","9"
"V171538",0,"V1715","4","DT","9"
"V171638",0,"V1716","4","DT","9"
"V171738",0,"V1717","4","DT","9"
"V171838",0,"V1718","4","DT","9"
"V171938",0,"V1719","4","DT","9"
"V172038",0,"V1720","4","DT","9"
"V172158",0,"V1721","4","DT","9"
"V172238",0,"V1722","4","DT","9"
"V172338",0,"V1723","4","DT","9"
"V172438",0,"V1724","4","DT","9"
"V172538",0,"V1725","4","DT","9"
"V172638",0,"V1726","4","DT","9"
"V172738",0,"V1727","4","DT","9"
"V172838",0,"V1728","4","DT","9"
"V172938",0,"V1729","4","DT","9"
"V173038",0,"V1730","4","DT","9"
"V173158",0,"V1731","4","DT","9"
"V173238",0,"V1732","4","DT","9"
"V173338",0,"V1733","4","DT","9"
"V173438",0,"V1734","4","DT","9"
"V173538",0,"V1735","4","DT","9"
"V173638",0,"V1736","4","DT","9"
"V173738",0,"V1737","4","DT","9"
"V173838",0,"V1738","4","DT","9"
"V173938",0,"V1739","4","DT","9"
"V174038",0,"V1740","4","DT","9"
"V174158",0,"V1741","4","DT","9"
"V174238",0,"V1742","4","DT","9"
"V174338",0,"V1743","4","DT","9"
"V174438",0,"V1744","4","DT","9"
"V174538",0,"V1745","4","DT","9"
"V174638",0,"V1746","4","DT","9"
"V174738",0,"V1747","4","DT","9"
"V174838",0,"V1748","4","DT","9"
"V174938",0,"V1749","4","DT","9"
"V175038",0,"V1750","4","DT","9"
"V175158",0,"V1751","4","DT","9"
"V175238",0,"V1752","4","DT","9"
"V175338",0,"V1753","4","DT","9"
"V175438",0,"V1754","4","DT","9"
"V175538",0,"V1755","4","DT","9"
"V175638",0,"V1756","4","DT","9"
"V175738",0,"V1757","4","DT","9"
"V175838",0,"V1758","4","DT","9"
"V175938",0,"V1759","4","DT","9"
"V176038",0,"V1760","4","DT","9"
"V176158",0,"V1761","4","DT","9"
"V176238",0,"V1762","4","DT","9"
"V176338",0,"V1763","4","DT","9"
"V176438",0,"V1764","4","DT","9"
"V176538",0,"V1765","4","DT","9"
"V176638",0,"V1766","4","DT","9"
"V176738",0,"V1767","4","DT","9"
"V176838",0,"V1768","4","DT","9"
"V176938",0,"V1769","4","DT","9"
"V177038",0,"V1770","4","DT","9"
"V177158",0,"V1771","4","DT","9"
"V177238",0,"V1772","4","DT","9"
"V177338",0,"V1773","4","DT","9"
"V177438",0,"V1774","4","DT","9"
"V177538",0,"V1775","4","DT","9"
"V177638",0,"V1776","4","DT","9"
"V177738",0,"V1777","4","DT","9"
"V177838",0,"V1778","4","DT","9"
"V177938",0,"V1779","4","DT","9"
"V178038",0,"V1780","4","DT","9"
"V178158",0,"V1781","4","DT","9"
"V178238",0,"V1782","4","DT","9"
"V178338",0,"V1783","4","DT","9"
"V178438",0,"V1784","4","DT","9"
"V178538",0,"V1785","4","DT","9"
"V178638",0,"V1786","4","DT","9"
"V178738",0,"V1787","4","DT","9"
"V178838",0,"V1788","4","DT","9"
"V178938",0,"V1789","4","DT","9"
"V179038",0,"V1790","4","DT","9"
"V179158",0,"V1791","4","DT","9"
"V179238",0,"V1792","4","DT","9"
"V179338",0,"V1793","4","DT","9"
"V179438",0,"V1794","4","DT","9"
"V179538",0,"V1795","4","DT","9"
"V179638",0,"V1796","4","DT","9"
"V179738",0,"V1797","4","DT","9"
"V179838",0,"V1798","4","DT","9"
"V179938",0,"V1799","4","DT","9"
"V180038",0,"V1800","4","DT","9"
"V180158",0,"V1801","4","DT","9"
"V180238",0,"V1802","4","DT","9"
"V180338",0,"V1803","4","DT","9"
"V180438",0,"V1804","4","DT","9"
"V180538",0,"V1805","4","DT","9"
"V180638",0,"V1806","4","DT","9"
"V181238",0,"V1812","4","DT","9"
"V181338",0,"V1813","4","DT","9"
"V181438",0,"V1814","4","DT","9"
"V181538",0,"V1815","4","DT","9"
"V181638",0,"V1816","4","DT","9"
"V181738",0,"V1817","4","DT","9"
"V181838",0,"V1818","4","DT","9"
"V181938",0,"V1819","4","DT","9"
"V182038",0,"V1820","4","DT","9"
"V182158",0,"V1821","4","DT","9"
"V182238",0,"V1822","4","DT","9"
"V182338",0,"V1823","4","DT","9"
"V182438",0,"V1824","4","DT","9"
"V182538",0,"V1825","4","DT","9"
"V182638",0,"V1826","4","DT","9"
"V182738",0,"V1827","4","DT","9"
"V182838",0,"V1828","4","DT","9"
"V182938",0,"V1829","4","DT","9"
"V183038",0,"V1830","4","DT","9"
"V183158",0,"V1831","4","DT","9"
"V183238",0,"V1832","4","DT","9"
"V183338",0,"V1833","4","DT","9"
"V183438",0,"V1834","4","DT","9"
"V183538",0,"V1835","4","DT","9"
"V183638",0,"V1836","4","DT","9"
"V183738",0,"V1837","4","DT","9"
"V183838",0,"V1838","4","DT","9"
"V183938",0,"V1839","4","DT","9"
"V184038",0,"V1840","4","DT","9"
"V184158",0,"V1841","4","DT","9"
"V184238",0,"V1842","4","DT","9"
"V184338",0,"V1843","4","DT","9"
"V184438",0,"V1844","4","DT","9"
"V184538",0,"V1845","4","DT","9"
"V184638",0,"V1846","4","DT","9"
"V184738",0,"V1847","4","DT","9"
"V184838",0,"V1848","4","DT","9"
"V184938",0,"V1849","4","DT","9"
"V185038",0,"V1850","4","DT","9"
"V185238",0,"V1852","4","DT","9"
"V185338",0,"V1853","4","DT","9"
"V185438",0,"V1854","4","DT","9"
"V185538",0,"V1855","4","DT","9"
"V185638",0,"V1856","4","DT","9"
"V185738",0,"V1857","4","DT","9"
"V185838",0,"V1858","4","DT","9"
"V185938",0,"V1859","4","DT","9"
"V186038",0,"V1860","4","DT","9"
"V186158",0,"V1861","4","DT","9"
"V186238",0,"V1862","4","DT","9"
"V186338",0,"V1863","4","DT","9"
"V186438",0,"V1864","4","DT","9"
"V186538",0,"V1865","4","DT","9"
"V186638",0,"V1866","4","DT","9"
"V186738",0,"V1867","4","DT","9"
"V186838",0,"V1868","4","DT","9"
"V186938",0,"V1869","4","DT","9"
"V187038",0,"V1870","4","DT","9"
"V187158",0,"V1871","4","DT","9"
"V187238",0,"V1872","4","DT","9"
"V187338",0,"V1873","4","DT","9"
"V187438",0,"V1874","4","DT","9"
"V187538",0,"V1875","4","DT","9"
"V187638",0,"V1876","4","DT","9"
"V187738",0,"V1877","4","DT","9"
"V187838",0,"V1878","4","DT","9"
"V187938",0,"V1879","4","DT","9"
"V188038",0,"V1880","4","DT","9"
"V188158",0,"V1881","4","DT","9"
"V188238",0,"V1882","4","DT","9"
"V188338",0,"V1883","4","DT","9"
"V188438",0,"V1884","4","DT","9"
"V188538",0,"V1885","4","DT","9"
"V188638",0,"V1886","4","DT","9"
"V188738",0,"V1887","4","DT","9"
"V188838",0,"V1888","4","DT","9"
"V188938",0,"V1889","4","DT","9"
"V189038",0,"V1890","4","DT","9"
"V189158",0,"V1891","4","DT","9"
"V189238",0,"V1892","4","DT","9"
"V189338",0,"V1893","4","DT","9"
"V189438",0,"V1894","4","DT","9"
"V189538",0,"V1895","4","DT","9"
"V189638",0,"V1896","4","DT","9"
"V189738",0,"V1897","4","DT","9"
"V189838",0,"V1898","4","DT","9"
"V189938",0,"V1899","4","DT","9"
"V190038",0,"V1900","4","DT","9"
"V190158",0,"V1901","4","DT","9"
"V190238",0,"V1902","4","DT","9"
"V190338",0,"V1903","4","DT","9"
"V190438",0,"V1904","4","DT","9"
"V190538",0,"V1905","4","DT","9"
"V190638",0,"V1906","4","DT","9"
"V190738",0,"V1907","4","DT","9"
"V190838",0,"V1908","4","DT","9"
"V190938",0,"V1909","4","DT","9"
"V191058",0,"V1910","4","DT","9"
"V191158",0,"V1911","4","DT","9"
"V191238",0,"V1912","4","DT","9"
"V191338",0,"V1913","4","DT","9"
"V191438",0,"V1914","4","DT","9"
"V191538",0,"V1915","4","DT","9"
"V191638",0,"V1916","4","DT","9"
"V191738",0,"V1917","4","DT","9"
"V191838",0,"V1918","4","DT","9"
"V191938",0,"V1919","4","DT","9"
"V192038",0,"V1920","4","DT","9"
"V192158",0,"V1921","4","DT","9"
"V192238",0,"V1922","4","DT","9"
"V192338",0,"V1923","4","DT","9"
"V192438",0,"V1924","4","DT","9"
"V192538",0,"V1925","4","DT","9"
"V192638",0,"V1926","4","DT","9"
"V192738",0,"V1927","4","DT","9"
"V192838",0,"V1928","4","DT","9"
"V192938",0,"V1929","4","DT","9"
"V193038",0,"V1930","4","DT","9"
"V193158",0,"V1931","4","DT","9"
"V193238",0,"V1932","4","DT","9"
"V193338",0,"V1933","4","DT","9"
"V193438",0,"V1934","4","DT","9"
"V193538",0,"V1935","4","DT","9"
"V193638",0,"V1936","4","DT","9"
"V193738",0,"V1937","4","DT","9"
"V193838",0,"V1938","4","DT","9"
"V193938",0,"V1939","4","DT","9"
"V194038",0,"V1940","4","DT","9"
"V194158",0,"V1941","4","DT","9"
"V194238",0,"V1942","4","DT","9"
"V194338",0,"V1943","4","DT","9"
"V194438",0,"V1944","4","DT","9"
"V194538",0,"V1945","4","DT","9"
"V194638",0,"V1946","4","DT","9"
"V194738",0,"V1947","4","DT","9"
"V194838",0,"V1948","4","DT","9"
"V194938",0,"V1949","4","DT","9"
"V195038",0,"V1950","4","DT","9"
"V195158",0,"V1951","4","DT","9"
"V195238",0,"V1952","4","DT","9"
"V195338",0,"V1953","4","DT","9"
"V195438",0,"V1954","4","DT","9"
"V195538",0,"V1955","4","DT","9"
"V195638",0,"V1956","4","DT","9"
"V195738",0,"V1957","4","DT","9"
"V195838",0,"V1958","4","DT","9"
"V195938",0,"V1959","4","DT","9"
"V196038",0,"V1960","4","DT","9"
"V196158",0,"V1961","4","DT","9"
"V196238",0,"V1962","4","DT","9"
"V196338",0,"V1963","4","DT","9"
"V196438",0,"V1964","4","DT","9"
"V196538",0,"V1965","4","DT","9"
"V196638",0,"V1966","4","DT","9"
"V196738",0,"V1967","4","DT","9"
"V196838",0,"V1968","4","DT","9"
"V196938",0,"V1969","4","DT","9"
"V197038",0,"V1970","4","DT","9"
"V197158",0,"V1971","4","DT","9"
"V197238",0,"V1972","4","DT","9"
"V197338",0,"V1973","4","DT","9"
"V197438",0,"V1974","4","DT","9"
"V197538",0,"V1975","4","DT","9"
"V197638",0,"V1976","4","DT","9"
"V197738",0,"V1977","4","DT","9"
"V197838",0,"V1978","4","DT","9"
"V197938",0,"V1979","4","DT","9"
"V198038",0,"V1980","4","DT","9"
"V198158",0,"V1981","4","DT","9"
"V198238",0,"V1982","4","DT","9"
"V198338",0,"V1983","4","DT","9"
"V198438",0,"V1984","4","DT","9"
"V198538",0,"V1985","4","DT","9"
"V198638",0,"V1986","4","DT","9"
"V198738",0,"V1987","4","DT","9"
"V198838",0,"V1988","4","DT","9"
"V198938",0,"V1989","4","DT","9"
"V199038",0,"V1990","4","DT","9"
"V199158",0,"V1991","4","DT","9"
"V199238",0,"V1992","4","DT","9"
"V199338",0,"V1993","4","DT","9"
"V199438",0,"V1994","4","DT","9"
"V199538",0,"V1995","4","DT","9"
"V199638",0,"V1996","4","DT","9"
"V199738",0,"V1997","4","DT","9"
"V199838",0,"V1998","4","DT","9"
"V199938",0,"V1999","4","DT","9"
"V200038",0,"V2000","4","DT","9"
"V200158",0,"V2001","4","DT","9"
"V200238",0,"V2002","4","DT","9"
"V200338",0,"V2003","4","DT","9"
"V200438",0,"V2004","4","DT","9"
"V200538",0,"V2005","4","DT","9"
"V200638",0,"V2006","4","DT","9"
"V200738",0,"V2007","4","DT","9"
"V200838",0,"V2008","4","DT","9"
"V200938",0,"V2009","4","DT","9"
"V201058",0,"V2010","4","DT","9"
"V201158",0,"V2011","4","DT","9"
"V201238",0,"V2012","4","DT","9"
"V201338",0,"V2013","4","DT","9"
"V201438",0,"V2014","4","DT","9"
"V201538",0,"V2015","4","DT","9"
"V201638",0,"V2016","4","DT","9"
"V201738",0,"V2017","4","DT","9"
"V201838",0,"V2018","4","DT","9"
"V201938",0,"V2019","4","DT","9"
"V202038",0,"V2020","4","DT","9"
"V202158",0,"V2021","4","DT","9"
"V202238",0,"V2022","4","DT","9"
"V202338",0,"V2023","4","DT","9"
"V202438",0,"V2024","4","DT","9"
"V202538",0,"V2025","4","DT","9"
"V202638",0,"V2026","4","DT","9"
"V202738",0,"V2027","4","DT","9"
"V202838",0,"V2028","4","DT","9"
"V202938",0,"V2029","4","DT","9"
"V203038",0,"V2030","4","DT","9"
"V203158",0,"V2031","4","DT","9"
"V203238",0,"V2032","4","DT","9"
"V203338",0,"V2033","4","DT","9"
"V203438",0,"V2034","4","DT","9"
"V203538",0,"V2035","4","DT","9"
"V203638",0,"V2036","4","DT","9"
"V203738",0,"V2037","4","DT","9"
"V203838",0,"V2038","4","DT","9"
"V203938",0,"V2039","4","DT","9"
"V204038",0,"V2040","4","DT","9"
"V204158",0,"V2041","4","DT","9"
"V204238",0,"V2042","4","DT","9"
"V204338",0,"V2043","4","DT","9"
"V204438",0,"V2044","4","DT","9"
"V204538",0,"V2045","4","DT","9"
"V204638",0,"V2046","4","DT","9"
"V204738",0,"V2047","4","DT","9"
"V204838",0,"V2048","4","DT","9"
"V204938",0,"V2049","4","DT","9"
"V205038",0,"V2050","4","DT","9"
"V205158",0,"V2051","4","DT","9"
"V205238",0,"V2052","4","DT","9"
"V205338",0,"V2053","4","DT","9"
"V205438",0,"V2054","4","DT","9"
"V205538",0,"V2055","4","DT","9"
"V205638",0,"V2056","4","DT","9"
"V205738",0,"V2057","4","DT","9"
"V205838",0,"V2058","4","DT","9"
"V205938",0,"V2059","4","DT","9"
"V206038",0,"V2060","4","DT","9"
"V206158",0,"V2061","4","DT","9"
"V206238",0,"V2062","4","DT","9"
"V206338",0,"V2063","4","DT","9"
"V206438",0,"V2064","4","DT","9"
"V206538",0,"V2065","4","DT","9"
"V206638",0,"V2066","4","DT","9"
"V206738",0,"V2067","4","DT","9"
"V206838",0,"V2068","4","DT","9"
"V206938",0,"V2069","4","DT","9"
"V207038",0,"V2070","4","DT","9"
"V207158",0,"V2071","4","DT","9"
"V207238",0,"V2072","4","DT","9"
"V207338",0,"V2073","4","DT","9"
"V207438",0,"V2074","4","DT","9"
"V207538",0,"V2075","4","DT","9"
"V207638",0,"V2076","4","DT","9"
"V207738",0,"V2077","4","DT","9"
"V207838",0,"V2078","4","DT","9"
"V207938",0,"V2079","4","DT","9"
"V208038",0,"V2080","4","DT","9"
"V208638",0,"V2086","4","DT","9"
"V208738",0,"V2087","4","DT","9"
"V208838",0,"V2088","4","DT","9"
"V208938",0,"V2089","4","DT","9"
"V209038",0,"V2090","4","DT","9"
"V209158",0,"V2091","4","DT","9"
"V209238",0,"V2092","4","DT","9"
"V209338",0,"V2093","4","DT","9"
"V209438",0,"V2094","4","DT","9"
"V209538",0,"V2095","4","DT","9"
"V209638",0,"V2096","4","DT","9"
"V209738",0,"V2097","4","DT","9"
"V209838",0,"V2098","4","DT","9"
"V209938",0,"V2099","4","DT","9"
"V210058",0,"V2100","4","DT","9"
"V210158",0,"V2101","4","DT","9"
"V210238",0,"V2102","4","DT","9"
